,clean_text,non_vio_prob,vio_prob,violence_prediction
219,downwiththedan it really isnt i surprised i went pizza place didnt even donair but pizza,0.9530639218398582,0.04693607816014189,0.0
981,this time weeks i chilling buzzing sunsunsun,0.9288702171939138,0.07112978280608606,0.0
489,wsjemre s more marching bridge asian shore support crackdown,0.9669169198262235,0.03308308017377652,0.0
148,these days one iraq safe one sirya safe one lebanon one pakistan one one safe these days,0.9821980963254759,0.01780190367452399,0.0
887,eremkazancioglu the police start shooting gas inside buildings ankara mainstream tv networks largely ignore clashes occupyg,0.1191250742917472,0.8808749257082529,1.0
199,translation exists democracy exists traducendo ltd supports people t co x tkwit iz,0.9057321595099318,0.09426784049006827,0.0
750,occupysandy police use excessive force peaceful direngaziparki please,0.24514273025531022,0.7548572697446895,1.0
210,charge t co gm esn x via now eng deringezi,0.9019322532896369,0.09806774671036321,0.0
390,firecatz in midst interesting times i love,0.9683643238805593,0.03163567611944087,0.0
664,yavuzbaydar why mainstream media chose show penguins rather kerem oktem t co zpmr l n o,0.9368335637836864,0.0631664362163134,0.0
926,hashtag crazyerdogan says,0.8685942882798188,0.1314057117201812,0.0
540,aylinaslim moby en destek var cdekki karma truly b tch erdogan occupygezipark occupyistanbul occupytaksim taksimsquare taksimgezipark ayshehilal ismihanyilmaz let get picture right called vandalism t co vkox x bak gezipark,0.9232521321498196,0.07674786785018023,0.0
518,youranonnews cnn report police crackdown triggers anti government riots t co yzvkrzvg j,0.6427505821409029,0.35724941785909736,1.0
707,fspthehotline follow continued coverage situation photo taken fshotline user gorkem keser t co c eh,0.9340254297261943,0.06597457027380567,0.0
915,breakingnews erdogan return bordering illegality must end immediately ap,0.9068517562585884,0.09314824374141177,0.0
270,speakers calling people across come erdogan returns 'make lot noise hear us',0.9028902074182691,0.09710979258173089,0.0
690,cyberela this needs confirmation https t co p zsph se in ankara one police used gun shot citizen,0.6914423118159653,0.3085576881840346,0.0
1186,alarabiya eng turkeys ak party rules early polls mass renew t co ze v pospi via alarabiya eng akp,0.8996220598650277,0.10037794013497214,0.0
653,urgent petition pressuring erdoan stop crackdown destruction join t co jwrihcjupr,0.9472217938235861,0.05277820617641398,0.0
920,bbc news dam plan causes controversy t co vb yfoogpf,0.9164108592636524,0.08358914073634775,0.0
349,educators pass iet information t co whlan npxw,0.9288554058690179,0.0711445941309822,0.0
802,ok fine goodbye man end gt lt,0.8389872123121794,0.16101278768782054,0.0
1174,openermedia the end of humanity utopia t co bomlbeop stopmonsanto earth changes green turquia climate iii w,0.879733412735622,0.12026658726437782,0.0
1151,chris stopp her that crawfish neck corn potato w house special owe nothing,0.9176435997002724,0.08235640029972746,0.0
1127,my tl dryer,0.9288554058690179,0.0711445941309822,0.0
513,photos show why should be front page story via policymic c rice t co xisdsolxwa,0.9780983188701429,0.021901681129857107,0.0
650,guardianworld are square share stories pictures us https t co ovwdy zsx,0.9387497872671917,0.061250212732808215,0.0
902,news analysis history military coups hangs t co uo yu tb,0.9348113552391673,0.06518864476083282,0.0
246,com mayor says shopping mall built military barracks project continue latest t co,0.871415570521819,0.12858442947818094,0.0
1000,fidel silence crime police brutality please occupyturkey wearegezi t co es rmzo b,0.939713464096452,0.06028653590354813,0.0
1067,un continuing spreading world this los angeles occupyturkey t co fnhipu wzn,0.9472739088946599,0.05272609110534015,0.0
276,ecolab th national biocidal congress international participation held march antalya,0.9423923425584895,0.05760765744151048,0.0
736,cnn chaos overtakes tear gas water cannons fireworks t co acaigtvj details live cnn tv,0.2292153099876116,0.7707846900123886,1.0
1237,jorgepontual h please help us changebrazi occupybrazil todarevoluaocomeacomumafasca t co zxb zqqa,0.9371384486274543,0.06286155137254541,0.0
275,girlphenom yeah occupy movement save police went nuts,0.7739864768457914,0.22601352315420883,0.0
743,simply stage things work big public stage see arena live spectators drama unfolds,0.9490990488427423,0.050900951157257644,0.0
904,gunseli now t co aqec xmo t,0.9288554058690179,0.0711445941309822,0.0
788,a deeper look erdogan psych t co ukoyuxklhx tarangonyt,0.9126192443469435,0.08738075565305631,0.0
764,moniquejaques crazy think streets filled clashes hours ago now thescene happy pride march,0.9365918518382285,0.06340814816177155,0.0
258,heavy attack right now police cleared square heading camp t co amkdrewpzs,0.8627159791203307,0.13728402087966932,0.0
1042,tesa sign says this this abuse state power media censorship democracy bxl t,0.9567978894105899,0.04320211058941001,0.0
830,banuakdenizli this well might one powerful images a whirling dervish gas mask https t co lv,0.8746078921437522,0.125392107856248,0.0
758,healed vulture set free niagara gorge t co bhbgkrqawb,0.939958532097928,0.06004146790207192,0.0
310,becoming people t co mkjgwnqhbx,0.8458019114944773,0.1541980885055228,0.0
839,towels imported from imported from maaaaine,0.9288554058690179,0.0711445941309822,0.0
589,tear gas pressurized water that behalf democracy usa amnesty t co ap eboor,0.7156932016293982,0.2843067983706018,0.0
841,zeynep erdim crowd chants gov't resign solidarity fascism t co l ievhn n,0.9581002191943244,0.04189978080567556,0.0
212,betass provokatrbabakanstemiyoruz foreign people search it what happening everyone know,0.8796250212732304,0.12037497872676951,0.0
293,georgetakei stop talking amanda bynes instead read watch gripping video montage happening,0.9798958446924161,0.020104155307584012,0.0
15,guess everybody forgot london riots and its' host t co ld noppz r,0.9038376381033544,0.09616236189664545,0.0
213,fracicardi fashionable wear gas mask helmet goggles downtown now not sure many actually stay violence erup,0.7425296610967849,0.2574703389032152,0.0
144,postvirtual occupation police everywhere today relatively quiet,0.8421805872264848,0.1578194127735155,0.0
1134,occupywallstnyc the whole world watching t co txpwjedseh,0.9369814219295418,0.06301857807045827,0.0
1081,bowenbbc condemn actions taken peaceful t co zco nfmz o please help,0.9182449879596288,0.08175501204037108,0.0
383,cbcalerts talk something worth it bloody friday t co luocvfsxqo,0.9258261631203707,0.07417383687962915,0.0
1184,danielstork tear gas dutch consulate holland consulate t co y pdivvcfp,0.6552297670192871,0.34477023298071297,1.0
96,secret police agents provocateurs infiltrating square its oldest trick kgb handbook t co y f dzmb z,0.8021487819482893,0.19785121805171083,0.0
214,ivancnn my report square crowd chants tayyip resign t co itstjekgt,0.9599786536272032,0.04002134637279682,0.0
230,noteradcom huffingtonpost photos turn violent what began peaceful aimed t co blxqycnc,0.7215051690745158,0.2784948309254843,0.0
106,turkiye media afraid silenced pls tell world askally matt smit tayipstifa t co isaut yynj,0.9313745765154331,0.06862542348456682,0.0
762,denizz d bellathorne i take i love much turks repost sezylmz what going moment new page us history t co vzqyfkmajf ela suleymangil big clean parki streets now returning festival atmosphere whole star so jealous grandma right now enginbas people trying assist dog also effected tear gas police t co c j yuodlw asteris com continue gather square following withdrawal heavy police presence t co auiy x ws o,0.488853710663952,0.5111462893360479,1.0
280,ugh antderosa omg u guys can you believe what happened to me in t co rvb vil a,0.9288554058690179,0.0711445941309822,0.0
1080,nickkristof young people thronging streets iran the ones teargassed,0.9317931098321672,0.06820689016783267,0.0
410,everydaysexism a guardian article sexual abuse kurdish women prisons t co djy orme everydaysexism,0.9198099399588866,0.08019006004111355,0.0
814,carlbildt needs dialogue order develop democracy eu expresses concern t co lwjp n i,0.9262964196220117,0.07370358037798808,0.0
147,napabilirsinki the 'fight club' style rules of protesting in t co hre jcirbg via bi defense,0.8676286646516085,0.1323713353483916,0.0
1007,devrimgunduz a pic infirmary square https t co uvgdzyw m occupyturkey stopthisviolence,0.9398761303355876,0.060123869664412306,0.0
1107,a little champagne might boost brain power t co dhnqoqbe s,0.9288554058690179,0.0711445941309822,0.0
776,kaytazoff meanwhile nearby restaurant toma water cannon menu gezihumours t co krtvq htk,0.8039921866259067,0.19600781337409356,0.0
553,defiant unrest goes third day ankara reuters lit fires t co axcdqmgdq,0.9225548027849516,0.07744519721504826,0.0
421,wanna go back mumma t co mbfzuol fm,0.9299408051684173,0.07005919483158267,0.0
1310,anonymous wolrd amazing photo people walking towards directions last night t co vx a wsr l,0.751924195678804,0.24807580432119597,0.0
1293,justin kam kom gel turkishbelieberswantnewconcertinnextyear,0.9288554058690179,0.0711445941309822,0.0
901,skype mexico city no problem distance worry past w skype premium t co plqwd xz t co fnuqso,0.9288554058690179,0.0711445941309822,0.0
1241,acarvin selfie day woman wearing gas mask preparing lemon help tear gas t co b,0.4897444205051402,0.5102555794948597,1.0
1308,zaidzamanhamid punished well standing israel seculars alawites israelis anti islamist west j,0.8586762362450919,0.1413237637549079,0.0
290,benjaminharvey after day ignoring police violence every major channel aired entire minute presser b,0.19391303602215387,0.8060869639778463,1.0
110,lakarune these pix police brutality enough govt call cops talk ppl t co b,0.6786264313461479,0.3213735686538522,1.0
514,direngezi camanpour bianet saysnisantasi police covering id numbers helmets no one id use violence,0.419921607800209,0.5800783921997911,1.0
636,globalrevlive police attacking belieber b wait you come d bbcbreaking photo clashes continue square police t co doj dw xva t co nbap wb in pictures clashes police move square t co ftzuyfiszo update t co tucyqvcchs direntaksim richardengel as wind clears gas demonstrators return its back forth t co nipy wdi b,0.0028761555331607023,0.9971238444668395,1.0
751,somersivrioglu this what happenning right capulchulartakipleiyor t co vm p jmjxj,0.9176123047347102,0.0823876952652897,0.0
550,tintin assad soldiers brutally torturing syrian civilians syria usa israel canada q,0.9825808138376421,0.01741918616235806,0.0
251,everyday we chapulling amazing way direngezi direnizmir direnturkiye t co f spmpvf w,0.8561346676324015,0.1438653323675985,0.0
502,in istanbuls heart leaders obsession perhaps achilles heel t co fwyrl rr q,0.9626650230020074,0.03733497699799268,0.0
234,fttheworld erdogan steps back final confrontation trying strike outline deal t co cg zrt zv,0.8872067972596734,0.11279320274032688,0.0
732,problem up brian dog tho raecuteass this dog good af,0.9143348530577364,0.08566514694226351,0.0
1132,erinswings parki symbol noncooperation unity people this end fascist government di,0.7668804955813787,0.23311950441862142,0.0
56,bbcworld prime minister erdogan meet gmt plans redevelop t co x,0.9672069497567235,0.03279305024327647,0.0
1172,my managers better holiday employeeoftheyear cocktails t co jrdaaykqgo,0.9355580542490882,0.06444194575091175,0.0
423,thetweetofgod in dictatorship one man fucks country in democracy everyone together,0.9541596497030277,0.045840350296972296,0.0
587,i dont see anthony calls dumb doesnt know bacon made rolls around snow stay white lmfao,0.9554333067937212,0.044566693206278866,0.0
591,com photo protester injured demonstartion ankara t co auiy x ws t co mwqm k,0.6549735172162369,0.3450264827837632,1.0
503,cem ozer just biber generation https t co zntnjdfqs,0.9307332046462465,0.06926679535375346,0.0
1115,anjumkiani western intel used power social media exagerate situation syria libya in iran pakistan,0.9631168226184811,0.036883177381518986,0.0
977,ajelive taken square rawyarageh ground more soon,0.9047184800996343,0.09528151990036585,0.0
537,fridafos amnesty internationals issuing international call activists take action police violence direngezi,0.3721488699220845,0.6278511300779157,1.0
24,new form standing silently t co czn dpooxo,0.9377397315865873,0.062260268413412874,0.0
1148,mahirzeynalov erdogan those attack headscarved sisters drank alcohol dolmabahce mosque bring,0.9727433041762623,0.02725669582373766,0.0
1259,msintervention erdogan claims jewish investors behind it bound happen t co udc digs,0.94328260957348,0.05671739042651991,0.0
460,ajelive union members hold warning strike crackdown t co bvdej qwg,0.9161653762678443,0.08383462373215571,0.0
195,papazsende ununiformed cops attacking shops provocation cnn live square nytimes,0.8292885719545999,0.1707114280454,0.0
429,feni crystal killed far t co wrjj pheq via sharethis,0.9524477651694188,0.04755223483058123,0.0
279,post edited no letup t co gzr maefw,0.9257134662949679,0.07428653370503231,0.0
711,nytimes started over trees t co ko aehztfc,0.9663421500586709,0.03365784994132922,0.0
222,simsek says erdogan reformist leader brought fundamental rights freedoms transparency t co sfcucdk x,0.912539985705892,0.08746001429410803,0.0
1124,brown moses here amusing image world thinks t co ptcxglpymq,0.891976642899635,0.10802335710036508,0.0
442,wsjemre erdogan says opposition stuck says wished stronger opposition benefit democracy,0.9501230437183323,0.04987695628166757,0.0
97,ulibeudgen occupyfrankfurt everywhere sndenblock occupyfrankfurt blockupy occupytaksim t co m cpkcomls,0.8945737271332509,0.10542627286674895,0.0
313,youranonnews mainstream media tv channels go live erdogans arrival censorship anyone t co,0.8722341256371662,0.12776587436283388,0.0
308,ivancnn its astounding i seen almost coverage paralyzing life downtown tv except,0.9412636343654178,0.058736365634582066,0.0
216,carinfmartins long hungry i could could ham could roast,0.9288554058690179,0.0711445941309822,0.0
1064,newsonthemin breaking a year old man died taxi drove group,0.8395854034924491,0.16041459650755094,0.0
285,monster breakfast scrambled eggs cottage cheese bacon toasted oatalicious bread bring on leg day t co mzmrpa zby,0.9208846079710111,0.079115392028989,0.0
337,sarahhashem erdogan sultan name one around sigh yes daily porn leader,0.9457104656256813,0.05428953437431866,0.0
198,alexisohanian awful news coming real time r worldnews t co dczs edtql,0.9434663854067187,0.05653361459328129,0.0
75,opinion recep tayyip erdogan riots t co anwbssefwh,0.9145945560852158,0.08540544391478425,0.0
620,zeynep announcement the police getting ready put masks helmets,0.9447152403253469,0.05528475967465298,0.0
506,sweden appreciated act objective logically eu accession they aware people deserve democracy,0.9094985257356825,0.09050147426431734,0.0
453,taxi drivers blocking water canon trucks moving towards people https t co htni kp n,0.6376359191941261,0.36236408080587396,1.0
955,georgelineker dont know follower,0.9384587201794726,0.06154127982052753,0.0
831,think police terror ended check coverage haberturktv ankara morning direngezi t co ltyjdhhtlr,0.581835709945592,0.4181642900544078,1.0
897,etemelkuran after mayor promise intervention families even kids all attacked massive tear gas fier,0.5268665918316523,0.4731334081683478,1.0
1204,lostislamichist the rustem pasha mosque famous blue iznik tiles t co cbqf lbyox,0.9288554058690179,0.0711445941309822,0.0
1175,chrismorris how government deals media says lot really thinks freedom expression,0.8268267637402766,0.17317323625972317,0.0
53,turkeyemergency a friend asked policeman taping id numbers they order us things get prosecut,0.8987633187920167,0.10123668120798326,0.0
1182,anon govwatchca winyanstaz time get pitchforks n torches march parliament screamin off with their heads or peaceful,0.9077363329842446,0.09226366701575581,0.0
1209,derekstoffelcbc police using water cannons push people more tear gas fired well tension esca,0.12795441247957673,0.8720455875204234,1.0
66,smartbynature v early cooked meal potatoes roast pot peas burgers dish doritos good i know awww,0.9080690066521842,0.09193099334781588,0.0
25,blocking bulldozers tear gassed t co g riv k f,0.88003236494094,0.11996763505905986,0.0
140,hkanji,0.9288554058690179,0.0711445941309822,0.0
18,akp genius created standing men standing standing man duranadam,0.6670099435406338,0.3329900564593662,1.0
223,unrest mass rally erdogan amid new clashes bbc news via world google news bbc t co rolnnknx,0.6560556904242969,0.3439443095757032,1.0
1301,peacefull protestors attack please go live now ivancnn bbcworld bbcnews bbcbreaking reuters cnni cnnbrk,0.9884109071337575,0.01158909286624246,0.0
257,in new form standing silently hours t co ptocrbpozf,0.9811898607564822,0.01881013924351766,0.0
953,untoldcarlisle we call citizens order claim demands us ta,0.9753933763940213,0.024606623605978668,0.0
1267,willblackwriter dear government syrian government criticises attacking peaceful know,0.691766714318439,0.3082332856815611,0.0
679,halktv candir direngaziparki,0.9288554058690179,0.0711445941309822,0.0
479,dossthayati chemicals used people throwing bleeding everywhere nothing tv help us cnn reuters bbcwo,0.5607301264205514,0.4392698735794484,1.0
1205,kudos israel breakingnews israel netanyahu confirms apologizing deadly flotilla raid afp t co yv jk fen,0.9783120384885309,0.021687961511469005,0.0
986,my friend gene playing tambourine zuccotti occupygezinyc resistanbul ows so https t co fnuezbrmxc,0.9145741763374645,0.0854258236625354,0.0
65,m aksut zeynepozar many reports live streams pics usual journalism black hole means i ca make sense it,0.9391566822254508,0.0608433177745492,0.0
792,erdogan ak supporters vested interests the danger politicalparties prevents democracy t co e x lm ik,0.9834292704021735,0.016570729597826572,0.0
